Format Version,1.21,Take Name,3blackTake 2024-04-10 03.35.10 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-10 03.35.10.906 PM,Total Frames in Take,1932,Total Exported Frames,1932,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
295,2.458333,-58.988541,-71.726219,-68.149185,2.207018,0.473997,1.504557,0.000487
296,2.466667,-59.014885,-71.740074,-68.213715,2.207017,0.473992,1.504533,0.000474
297,2.475000,-59.010494,-71.744736,-68.197830,2.207029,0.473977,1.504556,0.000485
298,2.483333,-58.962509,-71.731827,-68.153267,2.207044,0.473995,1.504544,0.000477
299,2.491667,-59.020580,-71.726219,-68.205711,2.207036,0.473987,1.504539,0.000478
300,2.500000,-58.991745,-71.732635,-68.195198,2.207027,0.473982,1.504547,0.000482
301,2.508333,-58.996410,-71.741737,-68.171967,2.207025,0.473975,1.504540,0.000474
302,2.516667,-59.016926,-71.721939,-68.198120,2.207039,0.473992,1.504538,0.000477
303,2.525000,-59.005104,-71.727837,-68.198425,2.207039,0.474008,1.504536,0.000481
304,2.533333,-58.990608,-71.739983,-68.162460,2.207016,0.473981,1.504539,0.000474
305,2.541667,-59.043709,-71.719475,-68.210991,2.207016,0.473991,1.504538,0.000481
306,2.550000,-58.993423,-71.715126,-68.164261,2.207026,0.474002,1.504540,0.000488
307,2.558333,-58.995071,-71.730515,-68.173874,2.207012,0.473988,1.504537,0.000475
308,2.566667,-59.022739,-71.728310,-68.195686,2.207025,0.473996,1.504536,0.000469
309,2.575000,-58.999214,-71.728600,-68.161636,2.207014,0.473986,1.504545,0.000471
310,2.583333,-58.979031,-71.730408,-68.152199,2.207027,0.473976,1.504539,0.000474
311,2.591667,-58.995117,-71.735855,-68.175262,2.207029,0.473985,1.504529,0.000471
312,2.600000,-59.017082,-71.740479,-68.178391,2.207022,0.473968,1.504533,0.000475
313,2.608333,-58.944122,-71.752785,-68.103241,2.207021,0.473987,1.504541,0.000463
314,2.616667,-58.999237,-71.730408,-68.198425,2.207043,0.474001,1.504531,0.000480
315,2.625000,-59.010227,-71.730637,-68.184914,2.207041,0.473994,1.504536,0.000476
316,2.633333,-59.018375,-71.723633,-68.204079,2.207020,0.473977,1.504542,0.000480
317,2.641667,-59.004105,-71.751862,-68.176773,2.207001,0.473980,1.504541,0.000478
318,2.650000,-58.977665,-71.742050,-68.163818,2.207010,0.473979,1.504539,0.000473
319,2.658333,-58.985302,-71.731209,-68.166786,2.207031,0.474004,1.504538,0.000480
320,2.666667,-58.992924,-71.742516,-68.164146,2.207011,0.473972,1.504541,0.000460
321,2.675000,-58.994461,-71.738785,-68.192688,2.207012,0.473992,1.504521,0.000475
322,2.683333,-58.999680,-71.736580,-68.157104,2.207011,0.473987,1.504539,0.000475
323,2.691667,-59.002064,-71.730598,-68.181915,2.207035,0.473995,1.504530,0.000476
324,2.700000,-58.994286,-71.738472,-68.171822,2.207038,0.473978,1.504532,0.000481
325,2.708333,-59.000595,-71.728745,-68.164444,2.207019,0.473971,1.504541,0.000476
326,2.716667,-58.970821,-71.728668,-68.152466,2.207030,0.473997,1.504532,0.000480
327,2.725000,-58.998779,-71.720718,-68.178215,2.207029,0.473998,1.504524,0.000485
328,2.733333,-59.011600,-71.732666,-68.173767,2.207030,0.473999,1.504528,0.000478
329,2.741667,-58.987080,-71.743042,-68.159828,2.207015,0.473988,1.504550,0.000480
330,2.750000,-58.993492,-71.732536,-68.158279,2.207018,0.473999,1.504551,0.000478
331,2.758333,-58.981319,-71.728638,-68.158981,2.207024,0.473995,1.504530,0.000473
332,2.766667,-58.994312,-71.748985,-68.168282,2.207021,0.474010,1.504533,0.000486
333,2.775000,-59.027828,-71.740303,-68.197639,2.207019,0.474014,1.504529,0.000478
334,2.783333,-58.983692,-71.729607,-68.159843,2.207021,0.473997,1.504550,0.000481
335,2.791667,-58.992596,-71.738586,-68.168434,2.207026,0.473995,1.504557,0.000473
336,2.800000,-59.011032,-71.724113,-68.187592,2.207027,0.474009,1.504539,0.000480
337,2.808333,-58.965153,-71.742989,-68.130745,2.207015,0.473997,1.504547,0.000467
338,2.816667,-58.998737,-71.728622,-68.177528,2.207011,0.473980,1.504558,0.000472
339,2.825000,-58.969738,-71.728165,-68.154068,2.207026,0.473999,1.504540,0.000476
340,2.833333,-59.006947,-71.723022,-68.191750,2.207037,0.474005,1.504545,0.000480
341,2.841667,-59.001953,-71.754623,-68.183754,2.207024,0.473992,1.504551,0.000483
342,2.850000,-59.045708,-71.725510,-68.236320,2.207020,0.473999,1.504560,0.000477
343,2.858333,-59.027309,-71.723289,-68.206139,2.207022,0.474012,1.504561,0.000471
344,2.866667,-58.988300,-71.734009,-68.178726,2.207016,0.474013,1.504548,0.000482
345,2.875000,-59.007671,-71.728333,-68.171349,2.207024,0.474014,1.504555,0.000481
346,2.883333,-59.016640,-71.730629,-68.213882,2.207009,0.474005,1.504547,0.000483
347,2.891667,-59.023457,-71.728859,-68.192909,2.207008,0.474009,1.504562,0.000485
348,2.900000,-58.994099,-71.743752,-68.166115,2.207013,0.473990,1.504563,0.000475
349,2.908333,-58.949417,-71.744766,-68.129959,2.207020,0.474003,1.504561,0.000479
350,2.916667,-58.987045,-71.736450,-68.168915,2.207016,0.474007,1.504574,0.000486
351,2.925000,-58.993950,-71.730270,-68.177368,2.207016,0.473998,1.504558,0.000472
352,2.933333,-58.993649,-71.732574,-68.199326,2.207037,0.474014,1.504559,0.000488
353,2.941667,-59.018204,-71.744606,-68.205879,2.207036,0.474001,1.504565,0.000482
354,2.950000,-58.957031,-71.743195,-68.142052,2.207021,0.473996,1.504563,0.000474
355,2.958333,-58.965332,-71.738304,-68.142494,2.207008,0.473994,1.504569,0.000473
356,2.966667,-58.983875,-71.726486,-68.187103,2.207035,0.474010,1.504564,0.000480
357,2.975000,-58.977802,-71.742691,-68.161896,2.207022,0.474009,1.504556,0.000471
358,2.983333,-59.012413,-71.730362,-68.175949,2.207012,0.474014,1.504566,0.000482
359,2.991667,-58.988117,-71.741272,-68.164925,2.207004,0.474020,1.504569,0.000477
360,3.000000,-58.966213,-71.752060,-68.142258,2.207022,0.474016,1.504567,0.000489
361,3.008333,-58.978302,-71.742973,-68.127640,2.207012,0.473993,1.504566,0.000463
362,3.016667,-59.015938,-71.736824,-68.170074,2.207006,0.474006,1.504574,0.000477
363,3.025000,-58.998219,-71.744568,-68.189217,2.207019,0.474028,1.504548,0.000483
364,3.033333,-58.985828,-71.721466,-68.150749,2.207028,0.474004,1.504562,0.000473
365,3.041667,-58.962906,-71.741127,-68.133759,2.207038,0.474007,1.504574,0.000478
366,3.050000,-58.981293,-71.749794,-68.152664,2.207025,0.473988,1.504577,0.000478
367,3.058333,-58.992817,-71.718018,-68.191254,2.207039,0.474012,1.504562,0.000485
368,3.066667,-58.994045,-71.740036,-68.172829,2.207035,0.474012,1.504557,0.000492
369,3.075000,-58.952660,-71.740410,-68.128204,2.207020,0.473997,1.504566,0.000474
370,3.083333,-58.967720,-71.740181,-68.132988,2.207028,0.474026,1.504562,0.000486
371,3.091667,-58.976948,-71.748116,-68.167740,2.207030,0.474029,1.504570,0.000483
372,3.100000,-58.976315,-71.720535,-68.160423,2.207015,0.474028,1.504558,0.000486
373,3.108333,-59.020893,-71.726578,-68.186729,2.207020,0.474024,1.504566,0.000480
374,3.116667,-58.993862,-71.741066,-68.170792,2.207014,0.474013,1.504557,0.000483
375,3.125000,-58.960644,-71.741989,-68.158737,2.207030,0.474021,1.504551,0.000495
376,3.133333,-58.992119,-71.728249,-68.168236,2.207013,0.473996,1.504555,0.000477
377,3.141667,-58.994709,-71.739906,-68.174629,2.207032,0.474003,1.504535,0.000476
378,3.150000,-58.990719,-71.749809,-68.184578,2.207033,0.473995,1.504561,0.000475
379,3.158333,-58.991943,-71.745438,-68.172409,2.207023,0.473999,1.504559,0.000474
380,3.166667,-58.971970,-71.729706,-68.139717,2.207032,0.473990,1.504569,0.000484
381,3.175000,-59.009201,-71.728241,-68.189545,2.207043,0.474000,1.504539,0.000478
382,3.183333,-58.984215,-71.743164,-68.143333,2.207034,0.473990,1.504556,0.000478
383,3.191667,-58.983814,-71.739571,-68.150772,2.207016,0.473991,1.504552,0.000481
384,3.200000,-59.000206,-71.725662,-68.173126,2.207016,0.473988,1.504559,0.000483
385,3.208333,-58.967632,-71.724854,-68.151947,2.207037,0.474015,1.504539,0.000493
386,3.216667,-58.981377,-71.731903,-68.160828,2.207024,0.473998,1.504538,0.000479
387,3.225000,-58.982529,-71.738632,-68.163902,2.207027,0.474002,1.504549,0.000484
388,3.233333,-59.034992,-71.712357,-68.203995,2.207023,0.474014,1.504534,0.000483
389,3.241667,-58.970699,-71.743584,-68.148361,2.207029,0.473999,1.504543,0.000492
390,3.250000,-58.994987,-71.736267,-68.165932,2.207029,0.474002,1.504543,0.000480
391,3.258333,-59.004787,-71.731651,-68.185516,2.207027,0.473994,1.504550,0.000483
392,3.266667,-58.995827,-71.730255,-68.158287,2.207031,0.473971,1.504552,0.000473
393,3.275000,-58.992931,-71.740387,-68.167862,2.207031,0.473981,1.504539,0.000477
394,3.283333,-58.982227,-71.734085,-68.152252,2.207025,0.473973,1.504543,0.000484
395,3.291667,-58.980530,-71.735199,-68.177002,2.207026,0.473986,1.504512,0.000480
396,3.300000,-59.051472,-71.713226,-68.234657,2.207030,0.473984,1.504511,0.000476
397,3.308333,-58.990246,-71.723465,-68.162338,2.207026,0.473978,1.504515,0.000483
398,3.316667,-58.988880,-71.728020,-68.176498,2.207026,0.473979,1.504514,0.000486
399,3.325000,-58.986137,-71.721146,-68.171501,2.207013,0.473983,1.504538,0.000478
400,3.333333,-59.012035,-71.726746,-68.186134,2.207009,0.473988,1.504524,0.000486
401,3.341667,-59.004993,-71.721191,-68.173813,2.207029,0.474008,1.504533,0.000492
402,3.350000,-59.021187,-71.727142,-68.198799,2.207021,0.473989,1.504522,0.000478
403,3.358333,-58.980072,-71.729080,-68.173988,2.207036,0.473994,1.504516,0.000492
404,3.366667,-58.981216,-71.719604,-68.158585,2.207026,0.473989,1.504521,0.000484
405,3.375000,-58.996853,-71.728127,-68.173775,2.207028,0.473980,1.504532,0.000481
406,3.383333,-59.027805,-71.734177,-68.207695,2.207028,0.473968,1.504531,0.000481
407,3.391667,-58.990555,-71.728104,-68.174942,2.207041,0.473970,1.504536,0.000481
408,3.400000,-58.997345,-71.730614,-68.185387,2.207035,0.473961,1.504536,0.000479
409,3.408333,-59.005192,-71.735291,-68.186386,2.207019,0.473962,1.504522,0.000485
410,3.416667,-58.990295,-71.726105,-68.172424,2.207037,0.473975,1.504527,0.000479
411,3.425000,-59.005772,-71.724403,-68.201820,2.207041,0.473988,1.504521,0.000479
412,3.433333,-58.985519,-71.725571,-68.174080,2.207037,0.473997,1.504521,0.000482
413,3.441667,-58.962818,-71.729340,-68.120941,2.207027,0.473980,1.504537,0.000476
414,3.450000,-59.031845,-71.733597,-68.185776,2.207023,0.473986,1.504533,0.000471
415,3.458333,-59.023335,-71.714928,-68.216774,2.207035,0.474002,1.504526,0.000489
416,3.466667,-59.026447,-71.715645,-68.209557,2.207024,0.473986,1.504533,0.000477
417,3.475000,-58.987892,-71.722076,-68.169914,2.207031,0.473971,1.504524,0.000482
418,3.483333,-58.981567,-71.721741,-68.164558,2.207035,0.473969,1.504538,0.000477
419,3.491667,-58.996586,-71.731621,-68.187080,2.207043,0.473992,1.504519,0.000476
420,3.500000,-58.960079,-71.740166,-68.137260,2.207030,0.473978,1.504531,0.000482
421,3.508333,-58.994865,-71.728348,-68.190552,2.207046,0.473998,1.504537,0.000486
422,3.516667,-58.965324,-71.739265,-68.168106,2.207041,0.474011,1.504534,0.000479
423,3.525000,-59.017860,-71.723877,-68.219475,2.207033,0.473991,1.504525,0.000485
424,3.533333,-58.998020,-71.722961,-68.166466,2.207023,0.473982,1.504530,0.000481
425,3.541667,-58.976601,-71.727432,-68.157799,2.207019,0.473994,1.504532,0.000485
426,3.550000,-59.010983,-71.725685,-68.191185,2.207021,0.473989,1.504530,0.000489
427,3.558333,-59.020409,-71.732857,-68.215904,2.207022,0.473983,1.504542,0.000479
428,3.566667,-58.977699,-71.726936,-68.168106,2.207032,0.473982,1.504532,0.000478
429,3.575000,-58.974934,-71.725769,-68.159195,2.207018,0.473983,1.504542,0.000484
430,3.583333,-58.987411,-71.728951,-68.153503,2.207038,0.474001,1.504545,0.000485
431,3.591667,-59.008934,-71.722832,-68.209610,2.207032,0.474004,1.504526,0.000495
432,3.600000,-58.974598,-71.738411,-68.156548,2.207024,0.474007,1.504537,0.000486
433,3.608333,-58.989769,-71.741020,-68.164871,2.207020,0.474003,1.504526,0.000484
434,3.616667,-59.011276,-71.715851,-68.180115,2.207037,0.474010,1.504540,0.000484
435,3.625000,-58.988697,-71.743088,-68.164307,2.207022,0.474010,1.504544,0.000485
436,3.633333,-58.967068,-71.740486,-68.163689,2.207018,0.474001,1.504542,0.000485
437,3.641667,-58.997459,-71.733597,-68.173470,2.207022,0.473995,1.504539,0.000471
438,3.650000,-59.021046,-71.724709,-68.219330,2.207021,0.474007,1.504546,0.000480
439,3.658333,-59.028770,-71.731369,-68.215782,2.207023,0.474000,1.504548,0.000487
440,3.666667,-59.001785,-71.721924,-68.178070,2.207018,0.474001,1.504549,0.000484
441,3.675000,-58.989906,-71.733139,-68.174034,2.207030,0.474021,1.504547,0.000480
442,3.683333,-58.950394,-71.738480,-68.140175,2.207022,0.474015,1.504546,0.000474
443,3.691667,-59.004932,-71.744987,-68.160690,2.207027,0.474002,1.504568,0.000474
444,3.700000,-58.998070,-71.739357,-68.185043,2.207032,0.474000,1.504556,0.000484
445,3.708333,-59.012829,-71.733116,-68.207802,2.207010,0.474007,1.504558,0.000478
446,3.716667,-58.993793,-71.734428,-68.189644,2.207015,0.474007,1.504561,0.000485
447,3.725000,-58.986191,-71.739899,-68.166000,2.207024,0.474015,1.504563,0.000483
448,3.733333,-58.988083,-71.736313,-68.175407,2.207017,0.474012,1.504565,0.000485
449,3.741667,-59.022877,-71.723747,-68.208107,2.207013,0.474019,1.504555,0.000480
450,3.750000,-58.982708,-71.731216,-68.162392,2.207021,0.474042,1.504558,0.000494
451,3.758333,-59.010948,-71.734077,-68.178772,2.207016,0.474015,1.504555,0.000485
452,3.766667,-58.972523,-71.748062,-68.147690,2.207020,0.474007,1.504569,0.000482
453,3.775000,-58.995335,-71.739441,-68.168175,2.207015,0.474012,1.504560,0.000480
454,3.783333,-58.983929,-71.751488,-68.169853,2.207027,0.474024,1.504560,0.000489
455,3.791667,-58.984524,-71.723892,-68.129822,2.207025,0.474012,1.504578,0.000483
456,3.800000,-58.997494,-71.730141,-68.180641,2.207017,0.474009,1.504574,0.000482
457,3.808333,-59.029392,-71.713913,-68.211662,2.207023,0.474024,1.504557,0.000497
458,3.816667,-59.034645,-71.724052,-68.221329,2.207015,0.474016,1.504557,0.000483
459,3.825000,-58.998104,-71.740074,-68.192879,2.207026,0.474025,1.504574,0.000490
460,3.833333,-59.019291,-71.737381,-68.192139,2.207017,0.474015,1.504556,0.000481
461,3.841667,-59.023441,-71.713669,-68.163055,2.206998,0.474005,1.504555,0.000468
462,3.850000,-58.977360,-71.742676,-68.163452,2.207002,0.473999,1.504558,0.000478
463,3.858333,-58.987045,-71.732933,-68.155716,2.207012,0.474014,1.504577,0.000487
464,3.866667,-59.039051,-71.716278,-68.213493,2.207024,0.474030,1.504559,0.000485
465,3.875000,-59.005047,-71.740387,-68.177238,2.207021,0.474015,1.504563,0.000477
466,3.883333,-58.969456,-71.729271,-68.148880,2.207014,0.474005,1.504568,0.000474
467,3.891667,-59.004734,-71.742653,-68.189774,2.207016,0.474013,1.504549,0.000491
468,3.900000,-59.026466,-71.723473,-68.207504,2.207015,0.473998,1.504559,0.000473
469,3.908333,-59.018806,-71.725113,-68.199768,2.207019,0.474020,1.504564,0.000481
470,3.916667,-58.984833,-71.730446,-68.151291,2.207006,0.474022,1.504563,0.000472
471,3.925000,-59.010921,-71.733589,-68.181084,2.207017,0.474024,1.504562,0.000482
472,3.933333,-58.997261,-71.730942,-68.172325,2.207019,0.474011,1.504582,0.000476
473,3.941667,-59.016907,-71.730293,-68.185219,2.207002,0.473999,1.504564,0.000487
474,3.950000,-59.045769,-71.709648,-68.232300,2.207018,0.474025,1.504562,0.000476
475,3.958333,-58.974648,-71.750137,-68.153633,2.207020,0.474016,1.504560,0.000476
476,3.966667,-58.997719,-71.729042,-68.165833,2.207022,0.474014,1.504541,0.000481
477,3.975000,-59.003239,-71.739510,-68.174698,2.207023,0.474018,1.504566,0.000480
478,3.983333,-59.002010,-71.718643,-68.179390,2.207020,0.474003,1.504571,0.000477
479,3.991667,-59.034344,-71.720879,-68.228470,2.207006,0.474018,1.504559,0.000483
480,4.000000,-59.011734,-71.724373,-68.195488,2.207022,0.474009,1.504548,0.000473
481,4.008333,-59.003647,-71.740349,-68.193047,2.207021,0.474013,1.504543,0.000490
482,4.016667,-58.986874,-71.726738,-68.158287,2.207020,0.474010,1.504550,0.000471
483,4.025000,-58.961594,-71.737762,-68.144020,2.207011,0.473997,1.504542,0.000477
484,4.033333,-58.962017,-71.752243,-68.146431,2.207011,0.474004,1.504563,0.000471
485,4.041667,-59.009781,-71.728889,-68.162247,2.207022,0.474005,1.504555,0.000480
486,4.050000,-59.026058,-71.720314,-68.200150,2.207004,0.473989,1.504555,0.000471
487,4.058333,-58.991390,-71.749153,-68.160210,2.207019,0.473987,1.504559,0.000479
488,4.066667,-58.990086,-71.747444,-68.177429,2.207025,0.473985,1.504553,0.000478
489,4.075000,-59.008759,-71.723709,-68.186165,2.207026,0.473995,1.504544,0.000484
490,4.083333,-58.984566,-71.727882,-68.183754,2.207028,0.473991,1.504554,0.000492
491,4.091667,-58.992947,-71.745819,-68.164780,2.207016,0.473986,1.504548,0.000479
492,4.100000,-58.984161,-71.740387,-68.160851,2.207016,0.473990,1.504557,0.000470
493,4.108333,-58.963970,-71.740097,-68.142654,2.207021,0.473995,1.504541,0.000488
494,4.116667,-59.016235,-71.738350,-68.197510,2.207013,0.473968,1.504542,0.000473
495,4.125000,-58.974533,-71.721588,-68.178116,2.207037,0.473996,1.504554,0.000478
496,4.133333,-59.013790,-71.733246,-68.184822,2.207013,0.473969,1.504539,0.000477
497,4.141667,-58.990582,-71.740044,-68.169815,2.207026,0.473986,1.504542,0.000487
498,4.150000,-58.996033,-71.741577,-68.178932,2.207008,0.473984,1.504534,0.000476
499,4.158333,-59.041256,-71.718033,-68.222359,2.207026,0.473977,1.504526,0.000466
500,4.166667,-59.072968,-71.723450,-68.276535,2.207024,0.473980,1.504552,0.000483
501,4.175000,-59.014828,-71.721878,-68.214577,2.207034,0.473979,1.504531,0.000469
502,4.183333,-59.005478,-71.732399,-68.188553,2.207030,0.473965,1.504537,0.000475
503,4.191667,-59.003265,-71.725037,-68.185738,2.207028,0.473973,1.504540,0.000473
504,4.200000,-58.993793,-71.738487,-68.169891,2.207031,0.473971,1.504536,0.000477
505,4.208333,-59.012253,-71.711914,-68.208534,2.207031,0.473971,1.504528,0.000480
506,4.216667,-59.001995,-71.732620,-68.202118,2.207036,0.473984,1.504547,0.000462
507,4.225000,-59.014446,-71.727997,-68.204819,2.207026,0.473979,1.504531,0.000476
508,4.233333,-59.009979,-71.725952,-68.205933,2.207034,0.473979,1.504519,0.000479
509,4.241667,-59.008389,-71.735428,-68.208664,2.207044,0.473994,1.504516,0.000481
510,4.250000,-58.980644,-71.726234,-68.186493,2.207033,0.473987,1.504522,0.000483
511,4.258333,-58.979000,-71.729897,-68.182053,2.207028,0.473994,1.504526,0.000475
512,4.266667,-58.979778,-71.730675,-68.175613,2.207020,0.473981,1.504523,0.000475
513,4.275000,-58.951050,-71.726303,-68.147629,2.207042,0.473998,1.504531,0.000472
514,4.283333,-58.949764,-71.736252,-68.120911,2.207028,0.473971,1.504531,0.000472
515,4.291667,-59.031181,-71.707718,-68.217873,2.207032,0.473980,1.504518,0.000480
516,4.300000,-59.011250,-71.720779,-68.191055,2.207025,0.473979,1.504525,0.000480
517,4.308333,-58.980003,-71.749939,-68.161400,2.207024,0.473977,1.504529,0.000478
518,4.316667,-58.984150,-71.718040,-68.159195,2.207035,0.473971,1.504528,0.000474
519,4.325000,-58.958405,-71.722420,-68.110794,2.207017,0.473948,1.504532,0.000468
520,4.333333,-59.011257,-71.719978,-68.173431,2.207009,0.473955,1.504521,0.000459
521,4.341667,-58.987221,-71.719200,-68.123405,2.207001,0.473948,1.504529,0.000454
522,4.350000,-58.964355,-71.714241,-68.084526,2.207011,0.473969,1.504532,0.000471
523,4.358333,-59.007500,-71.710381,-68.155670,2.207013,0.473970,1.504531,0.000475
524,4.366667,-58.997616,-71.718513,-68.156769,2.206995,0.473963,1.504504,0.000469
525,4.375000,-59.016960,-71.717102,-68.175606,2.207020,0.473980,1.504524,0.000474
526,4.383333,-58.994038,-71.811081,-68.377151,2.207054,0.474123,1.504696,0.000820
527,4.391667,-59.269630,-71.871330,-68.500122,2.207063,0.474015,1.504731,0.000738
528,4.400000,-59.262047,-71.808990,-68.590706,2.207044,0.474083,1.504922,0.000744
529,4.408333,-59.260967,-71.855667,-68.503754,2.207095,0.474027,1.504875,0.000709
530,4.416667,-59.310940,-71.852074,-68.600418,2.207107,0.474033,1.504900,0.000722
531,4.425000,-59.249302,-71.782059,-68.513153,2.207098,0.474088,1.504995,0.000667
532,4.433333,-58.973877,-71.746788,-68.153122,2.207148,0.474105,1.505157,0.000646
533,4.441667,-58.905388,-71.748772,-67.886253,2.207190,0.474179,1.505417,0.000585
534,4.450000,-58.887268,-71.752632,-67.901146,2.207189,0.474189,1.505399,0.000567
535,4.458333,-58.884197,-71.763504,-67.904671,2.207186,0.474174,1.505387,0.000596
536,4.466667,-58.964199,-71.747475,-67.962837,2.207184,0.474193,1.505383,0.000568
537,4.475000,-58.894215,-71.759384,-67.885574,2.207198,0.474195,1.505412,0.000569
538,4.483333,-58.896477,-71.748154,-67.867104,2.207197,0.474197,1.505419,0.000581
539,4.491667,-58.908489,-71.752151,-67.897972,2.207192,0.474189,1.505406,0.000571
540,4.500000,-58.879932,-71.752716,-67.916359,2.207196,0.474195,1.505424,0.000576
541,4.508333,-58.949677,-71.779129,-67.941162,2.207190,0.474196,1.505418,0.000587
542,4.516667,-58.854950,-71.766106,-67.844101,2.207200,0.474180,1.505420,0.000572
543,4.525000,-58.872849,-71.764626,-67.855179,2.207191,0.474181,1.505394,0.000563
544,4.533333,-58.905712,-71.763275,-67.901169,2.207187,0.474203,1.505411,0.000560
545,4.541667,-58.931747,-71.756844,-67.938110,2.207181,0.474225,1.505421,0.000574
546,4.550000,-58.841068,-71.765984,-67.850510,2.207187,0.474186,1.505417,0.000570
547,4.558333,-58.877373,-71.784607,-67.849983,2.207176,0.474196,1.505438,0.000585
548,4.566667,-58.950352,-71.751053,-67.942551,2.207184,0.474211,1.505424,0.000585
549,4.575000,-58.925163,-71.733414,-67.923294,2.207175,0.474213,1.505408,0.000567
550,4.583333,-58.913231,-71.746735,-67.924881,2.207192,0.474216,1.505436,0.000581
551,4.591667,-58.882671,-71.761703,-67.903091,2.207203,0.474212,1.505432,0.000565
552,4.600000,-58.931400,-71.763664,-67.915619,2.207181,0.474196,1.505433,0.000586
553,4.608333,-58.915459,-71.755638,-67.918312,2.207176,0.474202,1.505433,0.000591
554,4.616667,-58.906364,-71.765289,-67.908119,2.207185,0.474225,1.505448,0.000582
555,4.625000,-58.814133,-71.775833,-67.795685,2.207180,0.474192,1.505405,0.000553
556,4.633333,-58.952927,-71.740669,-67.950714,2.207187,0.474213,1.505422,0.000582
557,4.641667,-58.881191,-71.771202,-67.877426,2.207185,0.474203,1.505433,0.000572
558,4.650000,-58.920776,-71.768677,-67.910728,2.207178,0.474201,1.505413,0.000566
559,4.658333,-58.879776,-71.776161,-67.893608,2.207195,0.474224,1.505412,0.000565
560,4.666667,-58.915417,-71.758179,-67.907112,2.207188,0.474209,1.505436,0.000590
561,4.675000,-58.903210,-71.761871,-67.889778,2.207177,0.474208,1.505435,0.000585
562,4.683333,-58.916885,-71.752434,-67.952919,2.207196,0.474244,1.505448,0.000592
563,4.691667,-58.881573,-71.796867,-67.873062,2.207190,0.474198,1.505461,0.000588
564,4.700000,-58.924206,-71.771797,-67.916222,2.207198,0.474212,1.505438,0.000570
565,4.708333,-58.901134,-71.765015,-67.897629,2.207173,0.474201,1.505424,0.000569
566,4.716667,-58.909111,-71.767242,-67.880203,2.207176,0.474215,1.505422,0.000574
567,4.725000,-58.856129,-71.768456,-67.852493,2.207183,0.474227,1.505425,0.000549
568,4.733333,-58.853802,-71.751518,-67.835899,2.207190,0.474203,1.505434,0.000569
569,4.741667,-58.907082,-71.763611,-67.906471,2.207177,0.474211,1.505411,0.000550
570,4.750000,-58.893593,-71.748642,-67.883171,2.207168,0.474212,1.505420,0.000566
571,4.758333,-58.862968,-71.758659,-67.885780,2.207185,0.474211,1.505433,0.000576
572,4.766667,-58.874298,-71.772827,-67.876549,2.207191,0.474203,1.505432,0.000572
573,4.775000,-58.884163,-71.762909,-67.895531,2.207196,0.474222,1.505431,0.000568
574,4.783333,-58.947498,-71.755440,-67.930641,2.207187,0.474218,1.505415,0.000573
575,4.791667,-58.920422,-71.748444,-67.923599,2.207198,0.474218,1.505419,0.000582
576,4.800000,-58.845646,-71.776054,-67.833694,2.207198,0.474215,1.505435,0.000572
577,4.808333,-58.915184,-71.777054,-67.936073,2.207199,0.474211,1.505425,0.000583
578,4.816667,-58.900990,-71.767815,-67.918434,2.207199,0.474221,1.505444,0.000590
579,4.825000,-58.909069,-71.763893,-67.917732,2.207186,0.474220,1.505416,0.000572
580,4.833333,-58.934055,-71.773857,-67.956726,2.207203,0.474215,1.505440,0.000584
581,4.841667,-58.921032,-71.765083,-67.962326,2.207207,0.474234,1.505438,0.000591
582,4.850000,-58.938385,-71.748070,-67.955414,2.207206,0.474234,1.505429,0.000579
583,4.858333,-58.926052,-71.774239,-67.942245,2.207209,0.474249,1.505427,0.000586
584,4.866667,-58.871887,-71.779633,-67.882454,2.207204,0.474207,1.505436,0.000581
585,4.875000,-58.926666,-71.762993,-67.958710,2.207218,0.474217,1.505437,0.000594
586,4.883333,-58.950310,-71.770836,-67.968025,2.207196,0.474211,1.505433,0.000604
587,4.891667,-58.928333,-71.768944,-67.923691,2.207211,0.474196,1.505429,0.000587
588,4.900000,-58.908585,-71.753525,-67.924690,2.207222,0.474224,1.505447,0.000604
589,4.908333,-58.874840,-71.785011,-67.901604,2.207209,0.474210,1.505442,0.000613
590,4.916667,-58.899345,-71.778534,-67.932396,2.207205,0.474193,1.505415,0.000596
591,4.925000,-58.874203,-71.766014,-67.888893,2.207195,0.474196,1.505424,0.000592
592,4.933333,-58.952778,-71.761528,-67.959808,2.207218,0.474205,1.505420,0.000589
593,4.941667,-58.923573,-71.766792,-67.951042,2.207218,0.474200,1.505407,0.000585
594,4.950000,-58.863300,-71.774811,-67.861313,2.207208,0.474173,1.505427,0.000613
595,4.958333,-58.878326,-71.760765,-67.884827,2.207218,0.474172,1.505422,0.000595
596,4.966667,-58.915916,-71.751076,-67.956619,2.207211,0.474187,1.505424,0.000613
597,4.975000,-58.923023,-71.746559,-67.953659,2.207211,0.474190,1.505415,0.000603
598,4.983333,-58.934937,-71.762383,-67.956657,2.207207,0.474188,1.505406,0.000597
599,4.991667,-58.916626,-71.773575,-67.941170,2.207216,0.474186,1.505411,0.000614
600,5.000000,-58.934246,-71.756516,-67.962227,2.207214,0.474180,1.505395,0.000597
